Grow Factor;Percentage Apparitions;Expected Iterations
1.000000;10;100





Iteration;Rows;Columns;Clocks;Ticks;Matrix A;Matrix B
6;6;64;1;------i------i------i----+-i------i------;------i----+-i++---+i+-----i+-+---i+-----
6;6;89;3;------i---++-i-----+i------i------i+-----;------i------i------i------i------i----+-
6;6;65;1;------i+-----i------i------i----+-i------;------i------i---+--i----+-i------i----+-
6;6;54;1;------i------i------i+-----i---+--i------;----+-i------i---+-+i------i--+---i------
6;6;122;3;------i------i--+++-i------i------i------;+-+---i------i------i------i------i------
6;6;56;1;------i------i------i------i----+-i-----+;------i--+---i--+---i++----i+-----i----+-
6;6;105;3;--+---i---+-+i-+---+i----+-i------i------;------i------i---+--i------i------i+-----
6;6;121;3;------i-----+i------i------i-+++--i-----+;------i----+-i------i------i------i------
6;6;61;1;---+--i----+-i------i---+--i-+----i+-----;------i--+--+i------i+-----i+-----i---+--
6;6;67;1;------i------i------i------i--+---i------;-+--+-i--+---i------i------i--+---i------
6;6;101;3;------i------i--+-+-i----+-i---+--i------;------i------i-++---i------i------i------
6;6;55;1;------i-----+i------i--++--i------i------;------i------i------i--+---i-----+i------
6;6;63;1;------i------i------i------i------i---+-+;+-----i------i------i------i------i------
6;6;96;3;------i------i++----i------i-+----i------;---+-+i------i------i------i------i+-----
6;6;64;1;-+----i------i+-----i----+-i-+----i-+---+;-+----i------i+---+-i------i------i------
6;6;60;1;----+-i------i------i+-----i------i--+---;------i--+---i-+----i++--+-i---+--i-+----
6;6;88;3;------i+-----i------i-+--+-i+----+i----+-;------i----+-i------i-----+i-+----i--+---
6;6;61;1;+-----i------i------i------i-+----i------;------i----++i--+---i------i-+----i--+---
6;6;57;1;------i------i------i--++--i------i------;--+---i------i+-----i------i------i------
6;6;55;1;------i----+-i------i------i+--+-+i------;+-----i------i------i------i--++--i----+-
6;6;66;1;------i------i------i+-----i------i---+--;------i--+---i------i+-----i------i-----+
6;6;117;3;------i-----+i---++-i------i+----+i------;------i++----i----+-i---+--i+----+i+--+--
6;6;57;1;---+--i---+--i------i------i-----+i-+-+--;--+-+-i------i------i-----+i------i------
6;6;55;1;------i------i-+----i--+-+-i------i-+----;---+-+i------i+-----i------i--+---i+-----
6;6;65;1;---+--i------i---+--i+-----i-----+i----+-;-+----i------i------i------i------i--+---
6;6;61;1;------i-----+i--+---i------i+----+i-----+;+---+-i------i------i----+-i------i----+-
6;6;63;1;+-----i------i------i-+----i--+---i------;--+-+-i------i------i++----i------i------
6;6;83;1;------i--+--+i------i-----+i-+----i------;--+---i------i------i------i------i--+---
6;6;66;1;------i------i----+-i------i-+----i------;------i+-----i------i-+-+--i------i------
6;6;72;1;------i+-----i-----+i------i------i------;--++--i------i------i++-+--i------i+--+--
6;6;63;1;-+----i------i------i-+-+--i------i------;--+-+-i-+----i------i-+----i------i----+-
6;6;108;3;------i------i--++--i------i---+--i------;------i-+--+-i----+-i------i------i+-----
6;6;70;1;------i------i---+--i------i--+---i---+-+;--+---i------i---+--i+-----i+----+i------
6;6;110;3;----+-i--+---i-+----i---+--i------i------;------i------i------i------i------i------
6;6;75;1;----+-i------i++----i------i------i----+-;-----+i---+--i----+-i-+----i------i------
6;6;71;1;------i------i--+---i------i------i--+---;------i------i--+---i---+--i------i------
6;6;76;1;--+--+i------i------i-+----i------i---++-;----+-i------i------i++----i+-----i------
6;6;72;1;----+-i------i----+-i--+---i------i--+---;------i------i------i------i-----+i------
6;6;434;9;------i-++---i------i--+---i----++i----+-;------i----+-i+-----i+-----i------i------
6;6;66;1;+-+---i------i-----+i------i------i-----+;------i------i+-+-+-i------i----+-i---+--
6;6;66;1;--+---i------i------i------i------i------;------i---+--i------i------i------i-++---
