Grow Factor;Percentage Apparitions;Expected Iterations
1.100000;10;100





Iteration;Rows;Columns;Clocks;Ticks;Matrix A;Matrix B
8;5;71;1;---+-i+----i----+i-+---i-----i----+i-----i----+;-----i-----i-+---i-----i-----i-----i----+i-----
8;5;188;6;-----i-----i--+--i-----i--++-i--+--i----+i--+--;-----i-----i-----i-----i--+--i-----i-----i-++--
8;5;129;4;-----i-----i---+-i+----i----+i-++--i-----i--+--;-----i-----i-----i-----i-+---i-----i--+--i----+
8;5;96;3;-----i---+-i-+---i--+--i-----i----+i-----i-----;-----i-----i-+---i-----i-----i--+--i----+i----+
8;5;153;3;-----i-----i---++i-----i----+i+----i-+---i+-+--;-+---i----+i-----i-----i+----i-----i+----i--+-+
8;5;65;1;-----i-----i--+--i-----i-----i-----i-----i-----;-+---i-----i-----i-----i-----i-----i-----i+----
8;5;97;3;-----i+--+-i-----i--+--i---+-i--+--i-----i---+-;-----i-----i-----i----+i--+--i-----i-----i---+-
8;5;100;3;-----i-----i---+-i-+---i--++-i-----i-----i-----;----+i+-+--i-+---i-+--+i++-+-i-----i-----i-+-+-
8;5;64;1;-----i-----i--+--i-----i--+--i-----i-----i-+---;---++i-----i----+i--+--i-----i----+i+----i-----
8;5;71;1;-----i--+--i-----i-----i-----i-----i--+--i-----;-----i-----i-+---i-----i----+i+----i-+---i-+---
8;5;71;1;-----i-----i-+---i--+--i-----i-----i-----i-+---;-----i-----i-----i-----i-----i-----i---+-i-----
8;5;96;3;-----i+----i---+-i----+i----+i-----i-----i-----;+----i--+--i----+i--+--i----+i-----i-----i+----
8;5;72;1;-----i-----i-----i-----i-----i-----i-----i--+--;-----i-----i-----i-----i--+--i-+---i-----i-----
8;5;67;1;-----i-+---i-----i-+---i-----i-----i----+i-----;----+i+----i-----i--+--i-----i-----i-----i-----
8;5;71;1;-----i-----i-----i-----i-----i+----i-----i-----;-----i-----i--+--i+----i-----i----+i-----i-+---
8;5;63;1;-----i-----i-+---i-----i-----i-----i-----i-----;-----i-----i----+i-----i-----i-----i+----i-----
8;5;234;3;----+i+--++i-----i-----i-----i-----i---++i-+-+-;-----i--+--i-----i+----i-----i--+--i-----i-----
8;5;100;3;+----i-----i-----i-----i-+---i--+-+i-----i++---;+----i+---+i-----i++---i-----i-----i-----i++---
8;5;69;1;-----i-----i-----i----+i-----i-+---i-----i-----;--+--i-----i-+--+i-----i-----i--++-i-----i-----
8;5;65;1;-----i---+-i-----i-----i-----i-----i----+i-----;--+-+i-----i---+-i-+---i--++-i-----i+----i+----
8;5;64;1;+----i-----i---++i-----i-----i-----i-----i--+--;+----i--+--i+-+--i-----i-----i-----i-----i-----
8;5;63;1;-----i---+-i-----i-----i-----i-----i--+-+i-----;-----i+----i-----i-----i-----i-----i+--+-i----+
8;5;63;1;-----i----+i-----i-+---i-----i-----i-----i-----;-----i-----i-----i-+--+i-----i-+---i+----i-----
8;5;81;1;-+--+i-----i-----i-----i-----i-----i-----i----+;+----i-----i--+--i---+-i---+-i-----i+----i-----
8;5;65;1;-----i-----i-----i-----i-----i----+i---+-i-----;----+i-----i-----i-----i-----i--+--i-----i----+
8;5;192;5;--+--i----+i----+i----+i-----i-----i-----i-+--+;-----i-----i++---i-----i+----i---+-i-----i-----
8;5;2233;20;-----i--+--i-----i--++-i--+--i-----i-++--i----+;+-+--i--+--i-----i-----i-----i-++-+i-+---i--+--
8;5;91;1;-----i-----i-----i-----i-+---i-----i-----i+----;-----i-----i-----i-----i-----i--+--i-----i-----
8;5;80;1;---+-i-----i---+-i+--+-i-----i---+-i-----i-----;-----i-----i-----i--+--i+--+-i-+-+-i---+-i-----
8;5;225;5;-----i----+i-----i-----i-+---i--++-i-----i---+-;-----i-----i----+i---+-i---+-i-----i-+---i+----
8;5;79;1;----+i-----i+----i-----i-----i-----i----+i-----;+----i-----i-----i-----i-----i-----i-----i-+-+-
8;5;107;3;-----i-+---i----+i-----i-----i+---+i--+--i----+;-----i-+--+i-----i-----i----+i-----i----+i-----
8;5;75;1;-----i-----i-+---i----+i-----i+----i-----i-----;-+---i----+i--+--i----+i-----i-----i-+-+-i--+--
8;5;82;1;-----i-----i-----i--+-+i-----i-----i---+-i-+---;---+-i-----i--+-+i-----i--+--i+----i-----i-----
8;5;80;1;-+---i-----i-----i--+--i-----i-----i+----i-----;+----i-----i-----i+----i-----i-----i-----i--+--
8;5;73;1;----+i-----i-----i--+--i-----i-----i---+-i-----;-----i-----i-----i---+-i--+--i+----i-----i-----
8;5;120;3;---+-i+----i--+--i-----i---+-i--+--i--+--i-----;----+i-----i-----i-----i-----i--+--i-----i+----
8;5;118;3;-----i-----i-----i-----i--+-+i---+-i-----i-----;-----i-----i---+-i+----i-----i-----i-+-+-i-----
8;5;68;1;-----i-----i--+--i---+-i-----i---+-i-----i-----;-+---i----+i-----i-+--+i-----i-----i-----i----+
8;5;258;5;---++i--++-i---+-i----+i--+--i----+i-----i++---;+-+--i--+--i-+---i-----i-----i-----i-----i---+-
8;5;74;1;-----i--+--i+----i---+-i-----i-----i-----i+----;--+--i-+--+i---++i-----i-----i-----i--+--i-+---
8;5;119;3;-----i-----i----+i-----i-----i+-+--i-+---i-----;-----i+----i++---i-----i-----i-----i-----i-----
8;5;77;1;-----i-----i+----i-+---i----+i-----i-+---i-----;-----i-----i-----i-----i----+i+----i+----i-----
8;5;79;1;-----i---+-i-----i-----i-----i-----i--+--i+----;-----i-----i-----i----+i-----i--+--i+---+i--+--
8;5;72;1;-----i-----i-----i-----i+----i----+i-----i+----;-+--+i---++i-+--+i-+---i-----i-----i-----i-+--+
8;5;81;1;-+---i----+i-----i-++--i-----i-----i-----i-----;-----i-+---i-----i-+---i-----i-----i-+-+-i-----
8;5;73;1;-----i-----i-----i-----i---+-i-----i-----i-----;-----i-----i-----i----+i-----i-----i-----i-----
8;5;298;3;-----i-----i---+-i+---+i--+--i-----i--+--i+----;--+--i-----i----+i-----i----+i++---i-----i-----
8;5;202;1;-----i----+i-+---i-----i-----i-----i-----i----+;-+---i-----i-+---i---+-i-----i---+-i-----i-----
8;5;281;3;-----i-++--i-----i--+--i-----i----+i-+--+i-----;--+--i-----i+-+--i+----i-----i--+--i-----i-----
8;5;3823;18;----+i-----i---+-i-----i---++i+----i-+++-i--+--;--+--i-----i-----i+----i+----i-----i-----i-+---
8;5;215;1;-----i---+-i-+---i-----i+--+-i-----i----+i+----;--+-+i-----i-----i-----i-----i+-+--i+--++i-----
