Grow Factor;Percentage Apparitions;Expected Iterations
1.200000;20;10





Iteration;Rows;Columns;Clocks;Ticks
3;3;98;1
3;3;73;1
3;3;299;4
3;3;69;1
3;3;69;1
3;3;68;1
3;3;67;1
3;3;58;1
3;3;80;3
3;3;45;1
